ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (abdominal)_mean,Resp (abdominal)_std,Resp (abdominal)_max,Resp (abdominal)_min,Resp (abdominal)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,SV_mean,SV_std,SV_max,SV_min,SV_power,SO2_mean,SO2_std,SO2_max,SO2_min,SO2_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.8280591999999999,0.17884540128844986,0.528,-1.072,0.03346017806733892,104.06383562178232,17.98662802019323,159.02683836057787,71.76860562376729,381.03089212637684,0.009249713957932646,0.004627658707577199,0.0298158594605538,-0.012055177744853542,1.6294052461751435e-05,0.11911533333333334,0.2285587198764369,0.739,-0.193,0.0025347447664946653,0.15795453333333334,0.466494304287611,1.168,-1.186,0.018595275719301307,-40.937660673530786,36.825048624373544,31.886907767119286,-150.19745841099441,1403.1081692825835,93.3150124238922,0.12837433273828094,93.80599159782057,92.94987433421593,0.009078710009396187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8271893333333333,0.183854716246884,0.516,-1.056,0.03465042289193935,103.36833989060881,22.584507371894432,160.23158713603678,68.67068020115862,590.8060642304238,0.009222143490357392,0.004542731802249479,0.0347851693706461,-0.005061334167686602,1.595465149636276e-05,0.10620960000000002,0.20404877995512086,0.606,-0.201,0.0024956497932731164,-0.5060970666666667,0.15966091124023507,-0.073,-0.797,0.012790596472648947,-39.710858293485245,35.95321378316544,30.36848358773265,-163.48366998062744,1304.339988445262,93.08499409890601,0.13606299849590361,93.74484036470595,92.64411816864286,0.009541559856820491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8277528000000001,0.18200097058026918,0.51,-1.068,0.034285237675406324,104.49458494109925,11.956725015918089,157.99419655304163,72.62914046338079,158.52425790737013,0.009228413409774816,0.004063798422368859,0.026871083217536142,-0.008190158925892865,1.4029254381955586e-05,0.11796506666666667,0.2140474766175226,0.609,-0.196,0.002717137185800833,-0.5035598666666666,0.1627562161106263,-0.035,-0.783,0.012844671965631826,-41.09738202582248,35.108054525240135,26.319352442701632,-136.15203475166805,1268.3407392682195,93.00540780738176,0.14981212423493775,93.43908419913286,92.52181570241363,0.008695422694744282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8279896000000001,0.18007576005255863,0.514,-1.076,0.03376486827518754,104.96884290190705,0.13036027028319053,106.36210617623065,104.46892952908091,0.016079773969965655,0.009196879764172501,0.004227403925615053,0.02392630697451848,-0.013619590123956674,1.4227779299797627e-05,0.10604426666666665,0.2041987180186551,0.651,-0.185,0.002434716929540971,-0.5113998666666667,0.15590482985884546,-0.089,-0.792,0.012433615238602883,-41.16542430043879,33.65442214926585,25.307069656443876,-133.8743984825881,1167.308676390372,92.78084417238941,0.21032913291400313,93.37793296601825,92.21605953684055,0.009539597717844454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8277205333333334,0.18320926841105925,0.504,-1.07,0.0348024319337057,104.97366189700888,0.12396476207790375,105.67367830453983,104.46892952908091,0.014736259272743068,0.009181296989886534,0.004191500189269132,0.026134889156781724,-0.009202425759430186,1.482371219043557e-05,0.10830880000000001,0.1887992594686042,0.596,-0.229,0.0026802749844254395,-0.6001656000000001,0.32238838571404316,0.608,-1.637,0.052210880258576516,-44.38023197303616,34.927361365822456,22.39675664595283,-152.34855933179213,1305.455371052008,92.91730111071021,0.264361051891646,93.50023543224748,92.27721076995516,0.00937936203850174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8275197333333334,0.18123465528772975,0.506,-1.058,0.033593109852152594,105.01974066922072,0.1381980558243571,106.70632011207606,104.46892952908091,0.017595772954564305,0.009248425618326324,0.004989612273627074,0.030920150551685423,-0.018036754488483162,1.6811448924037564e-05,0.13458733333333334,0.2363354310569807,0.687,-0.203,0.002621373421126095,-0.4988836,0.16365067160786925,-0.058,-0.852,0.013281773845797424,-44.39695151038919,35.240988254331626,22.39675664595283,-155.8915490836943,1243.9255527322146,92.71728765743893,0.24620827091337316,93.37793296601825,92.15490830372593,0.009316899236672876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8278938666666668,0.17839533458692866,0.52,-1.05,0.03362740767758573,102.5157678667112,23.070227088728707,158.68262442473247,70.21964291246296,620.374490424989,0.009216204858267305,0.004553260187290066,0.027239180247913348,-0.012331250517636448,1.736412090621483e-05,0.09816013333333333,0.20693443685698026,0.719,-0.242,0.001944363532041585,-0.6295609333333334,0.22129539147286573,-0.117,-0.977,0.009025654628342532,-50.01623448518462,36.768497153262565,23.535574780492805,-157.15690256651646,1319.0287562315941,93.17985189171338,0.2664087938430972,93.80599159782057,92.27721076995516,0.008931581157368109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8266869333333333,0.18326445333432476,0.488,-1.058,0.03416742300001145,103.7437625566375,23.508110278107598,161.43633591149572,70.73596381623106,641.6731866559384,0.009301959196444182,0.003979067613779547,0.025214646580838707,-0.00598157674362962,1.51376713843523e-05,0.09706906666666668,0.2002955297299357,0.68,-0.221,0.0022671117212088605,-0.9466818666666666,0.04722103335572212,-0.332,-0.992,0.0020059550330532453,-43.162759466003955,33.759945882311236,25.813211049572754,-162.34485184608747,1126.5310669361152,92.59524610313765,0.3122280762648135,93.25563049978902,91.91030337126747,0.008196446606281028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8279485333333333,0.1802475394686861,0.48,-1.054,0.03429077097318225,105.28132031286754,23.61491333409896,161.95265681526382,73.31756833507161,648.4674803105594,0.009171260210858248,0.004508387725439746,0.035337314916211914,-0.006809795061978337,1.6034348184824657e-05,0.10348133333333331,0.20834248610934405,0.625,-0.196,0.0023434950404998436,-0.9503666666666667,0.022516902293363717,-0.88,-1.004,6.62989094391165e-05,-49.11299142638659,34.501362983692374,19.233372938897347,-151.3362765455344,1224.821783788603,92.6368289416556,0.17252804395742777,93.07217680044518,92.15490830372593,0.00869362197278192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8273456000000001,0.18209179963406733,0.492,-1.06,0.03478442653382761,104.21524385836285,23.660126048141944,162.46897771903193,73.14546136714891,650.8719568815405,0.0093211002420238,0.00406358990575874,0.0249385738080558,-0.006717770804384036,1.561492314952556e-05,0.11914733333333333,0.21642192378058395,0.679,-0.214,0.002857552294695824,-0.5359204,0.19118665207201746,-0.0,-0.93,0.016792692673668064,-46.552118433711726,34.99587832873477,35.93603891215031,-148.04635749019667,1282.0851756695668,92.67170145152643,0.14115746621343989,93.13332803355979,92.15490830372593,0.008800692638288126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8272872000000001,0.1772275950564509,0.486,-1.056,0.03268331325705249,101.80214353491648,23.258149146843174,161.26422894357302,68.67068020115862,613.2457688171913,0.009220830610949046,0.004221553280952498,0.025122622323244404,-0.0069938435771669406,1.170360876246797e-05,0.11589413333333333,0.20690738344868753,0.702,-0.195,0.0024646502029367825,-0.5511495999999999,0.16976477536041842,-0.112,-0.944,0.015411814251363598,-53.537662613739464,37.15756156459728,27.837776622088263,-169.6839020464562,1238.8894565708208,92.68287174344202,0.23512084845085762,93.1944792666744,92.0326058374967,0.008801405020909932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8269032000000001,0.18386360659401849,0.528,-1.068,0.03455556845627705,105.0854855309672,24.360068154779103,169.18114946801737,68.67068020115862,672.9276538066189,0.009171812356403814,0.003382321177410058,0.022085821822632443,-0.004417164364526489,9.401038846138271e-06,0.1077624,0.23738568409427446,0.768,-0.285,0.002704790883264922,-0.5639374666666667,0.1753156846650699,-0.108,-0.892,0.01534314187864551,-41.74738567425837,35.36186879730433,31.380766373990408,-134.12746917915254,1247.016675690591,92.72623204446916,0.15479785546066324,93.31678173290364,92.33836200306978,0.008527748143591597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8277957333333334,0.1798167389551435,0.504,-1.068,0.03442132184770301,102.18874168006234,23.513773324440564,161.26422894357302,67.81014536154511,629.7559306861243,0.009235247744638821,0.00424106633644935,0.03119622332446833,-0.009386474274618788,1.5386660276146554e-05,0.10232933333333334,0.1792344596877385,0.609,-0.164,0.001818654210607174,-0.5381302666666666,0.15602947231403289,-0.171,-0.893,0.007932830385151978,-52.46654932622037,35.7907870341894,18.22109015263959,-158.42225604933867,1352.214542002074,93.23770911173756,0.30127629802645417,93.74484036470595,92.33836200306978,0.008558433711263823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8266837333333334,0.18272763185151342,0.488,-1.054,0.03384722039334744,105.48699961333301,24.080751442636267,170.38589824347628,71.25228471999917,657.9818263229188,0.009176548538194669,0.004072643347443554,0.025582743611215916,-0.0069938435771669406,1.2448948585077007e-05,0.1352992,0.2338404745676562,0.733,-0.253,0.0027706662462950657,-0.47326613333333334,0.14189262926493243,-0.188,-0.703,0.0025532583890257405,-49.761881563757576,34.920525462902454,21.257938511412856,-166.14091229455406,1223.8061615542347,92.84994506580891,0.2827189883742966,93.50023543224748,91.97145460438209,0.008531586987313742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.827892,0.17793411684103755,0.502,-1.094,0.033656853477656345,102.74558803787731,24.81935194352749,171.76275398685792,63.67957813140023,644.6905533678183,0.009192192661985699,0.008713080206737339,0.06340471348247398,-0.06625746546789733,5.354166943486363e-05,0.08696333333333334,0.3017321799027888,1.021,-0.414,0.0026455953084236227,-0.47276920000000006,0.14827841716860438,-0.12,-0.717,0.002375496682439015,-49.775209953776645,42.214964399676724,38.340210529512476,-180.18633595388042,1268.349940127871,93.29776777615386,0.7108859661931048,94.53980639519595,91.78800090503825,0.009048029530386937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8266072,0.17910563244863817,0.552,-1.072,0.03279033313749718,104.07262455094424,23.779620342850105,162.81319165487733,69.87542897661754,647.2439805133167,0.009366143048640954,0.004412051363903194,0.027607277278290557,-0.005797528228441017,1.5206247111033087e-05,0.1249552,0.23359464632769303,0.867,-0.291,0.002286870688985499,-0.4598344,0.13511838775671256,-0.107,-0.681,0.002081968234250851,-45.32288657497916,39.3619738941564,36.31564495699696,-166.52051833940072,1255.2040297792278,93.23108847156568,0.48087943827933116,94.41750392896672,92.21605953684055,0.009528367002424772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8274597333333333,0.17677749888469654,0.546,-1.072,0.033204160755537636,102.33934675079254,23.698844525498615,164.36215436618167,66.94961052193159,625.7872388132124,0.009389541749871933,0.0046344346428338614,0.02576679212640452,-0.009110401501835882,1.626634435635922e-05,0.09930453333333335,0.22363526091856703,0.845,-0.311,0.0021144282840051916,-0.4668646666666667,0.13109662880825307,-0.191,-0.695,0.0018324770460110343,-52.9305291413016,41.67300500185158,43.781230505647905,-162.5979225426519,1270.2661434344075,92.97389453858335,0.5296562019702195,93.86714283093518,91.78800090503825,0.009885000801932439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8274224,0.177236063236502,0.496,-1.056,0.03221393180880971,102.55613268758799,23.86602564708691,165.22268920579518,66.94961052193159,634.5329238788363,0.008964316060380183,0.00470612612630718,0.025674767868810216,-0.006165625258818224,1.40306190915731e-05,0.10561453333333333,0.18451868942950525,0.755,-0.168,0.0019674748129138828,-0.4566356,0.12644004275798076,-0.189,-0.713,0.002323817138481952,-57.89985908180047,38.278208822167585,25.180534308161658,-173.10035645007613,1254.6526069942283,92.85227696616501,0.397466005430358,93.62253789847671,91.91030337126747,0.00907887655107311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8270322666666667,0.17839182200667783,0.524,-1.056,0.0331295953895094,104.87558387288868,23.931846945766612,164.53426133410437,69.87542897661754,646.9759276258679,0.009414584617838595,0.003995317714633564,0.02834347133904497,-0.008742304471458675,1.2922382224480625e-05,0.10199466666666664,0.17362217515308606,0.572,-0.172,0.0020335191773500137,-0.46927653333333336,0.13008779316029448,-0.162,-0.728,0.0028482184030927805,-52.27812975693825,35.0862532331882,19.992585028590664,-165.63477090142518,1152.692957132566,92.22500392387077,0.3838288046990288,93.1944792666744,91.54339597257977,0.009010303217314166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8276730666666666,0.17917613768187873,0.528,-1.084,0.03308443124371331,102.66490429131512,24.32371750327651,169.86957733970817,66.60539658608619,652.2068841875941,0.009107738933316156,0.004104982357948647,0.02576679212640452,-0.010398741108156109,1.3941926390007529e-05,0.13610826666666664,0.2777198291053934,0.953,-0.34,0.002641187034418582,-0.4569764,0.14362468999574318,-0.098,-0.684,0.001950126405817525,-48.613682942064955,41.4195174513531,31.380766373990408,-170.06350809130285,1321.264558458897,92.36830980030045,0.6996970338255983,93.5613866653621,90.93188364143361,0.009396252903203561,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.8282394666666667,0.18723415141398633,0.508,-1.078,0.03718709567529337,104.19381080395755,24.832234464919473,170.21379127555358,66.26118265024078,680.9975412798758,0.00914510078189944,0.004070062150057339,0.027239180247913348,-0.008098134668298562,1.3294836762715544e-05,0.11628453333333331,0.2392849906996165,0.833,-0.302,0.0031989431450741507,-0.48728599999999994,0.14965617373611198,-0.204,-0.737,0.002613842829311753,-45.19790339363587,36.806029437228155,31.380766373990408,-175.88413411228495,1403.152657859258,93.21696661346508,0.40842663464619583,93.98944529716441,92.3995132361844,0.008929087208239816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8273503999999999,0.18265129879957967,0.514,-1.08,0.03324217820817064,105.02219606196309,25.026990107157978,175.20489334531197,69.35910807284944,704.8662147498378,0.00941064597961356,0.004906012694776554,0.030736102036496817,-0.010674813880939014,1.6979299689561315e-05,0.1089836,0.22100080994807839,0.811,-0.277,0.0022794807456359947,-0.4769322666666667,0.137809173178695,-0.168,-0.756,0.002196665913438074,-50.47022644344145,37.259679085690564,33.40533194650592,-154.1200542077432,1184.9328161700362,93.27091830806768,0.7027055446218581,94.17289899650825,91.78800090503825,0.008958968553405389,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.8275471999999999,0.17860934140975568,0.522,-1.05,0.03251512529081909,105.0106304737187,24.31315209524984,165.56690314164058,69.01489413700403,674.7417895346327,0.009184082257416388,0.004077665776608281,0.024018331232112784,-0.004785261394903696,1.2819988772827228e-05,0.10033426666666666,0.19245805464861399,0.641,-0.212,0.0017252160106319481,-0.4780701333333333,0.12317370233934767,-0.104,-0.667,0.0018518602086472927,-54.862808266469955,38.5130098101188,30.115412891168212,-168.29201321535177,1239.7228286909517,92.85959065364553,0.3226597923841063,93.5613866653621,91.665698438809,0.009018535428097095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8280749333333334,0.17772694933050778,0.544,-1.064,0.032664061432162904,106.087010398703,24.83922463494429,171.59064701893521,68.84278716908133,680.3138363710816,0.009112131557878657,0.004382665529766202,0.02834347133904497,-0.006901819319572639,1.5717073222301383e-05,0.10560306666666668,0.21192675883567785,0.8,-0.247,0.001990464815554282,-0.4703492,0.12913875041737086,-0.02,-0.679,0.0018868512958315573,-56.73669554625099,41.412071477842346,25.939746397854975,-169.43083134989175,1462.0404947574675,93.00168165891066,0.22657434534512327,93.5613866653621,92.3995132361844,0.008731611196628603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8279685333333333,0.1832613087274986,0.512,-1.084,0.035705144767379314,107.21892350533705,25.60452944168287,177.27017696038442,69.01489413700403,708.1756711035107,0.009305640166747954,0.00800676922797657,0.052729899601534964,-0.05180965702559194,4.425060713168848e-05,0.11064906666666667,0.2894815836038548,1.069,-0.317,0.0030046268079377816,-0.4731425333333334,0.16019668603807702,-0.076,-0.752,0.003507729578388236,-46.84954398769403,41.93975266579166,33.02572590165926,-168.92468995676288,1403.3635387174213,92.94591988780786,0.53287192333392,94.11174776339364,92.0326058374967,0.008780157609289655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8276226666666667,0.17865312690487364,0.516,-1.072,0.03290760268719709,101.1664721857929,23.885590827121828,162.81319165487733,67.63803839362241,646.4917400884157,0.009457750129600827,0.004292966464975224,0.02631893767197033,-0.010122668335373204,1.5759314644831846e-05,0.10093613333333333,0.19370958895827076,0.633,-0.235,0.0016393455596230909,-0.47133973333333334,0.1289027914667828,-0.22,-0.676,0.001746752635727134,-54.273524713829765,39.427161085827414,20.119120376872882,-171.20232622584282,1413.8409785003205,93.40249945473482,0.4018652452412354,94.23405022962287,92.64411816864286,0.008669682114595545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8275106666666666,0.17722310765309987,0.536,-1.072,0.03192849918616545,103.0308037051188,23.785195045120847,165.56690314164058,69.18700110492674,639.5772473463101,0.009148659053193087,0.004270816844320295,0.032116465900411346,-0.0099386198201846,1.5418091291981448e-05,0.11992226666666665,0.17831237447485865,0.726,-0.156,0.0018672639558323968,-0.4627498666666667,0.13061660677972342,-0.101,-0.701,0.0026694315910732905,-55.244658204826145,36.001377430381446,17.968019456075154,-167.6593364739407,1190.2082554244391,92.86702664359227,0.5145126214645829,93.80599159782057,91.91030337126747,0.008945349399620953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8278978666666668,0.17922455403426793,0.522,-1.052,0.03414984418964696,106.98295337851715,24.676497128472704,172.79539579439412,69.53121504077214,678.8615271615591,0.009339652332354807,0.004362450209335315,0.026042864899187425,-0.009846595562590299,1.4093975187712238e-05,0.116186,0.18371330401107772,0.66,-0.155,0.002102009319866828,-0.4672406666666667,0.14026775851761358,-0.144,-0.763,0.003316078366508027,-53.310860655478415,36.2523478659886,23.788645477057244,-168.54508391191624,1249.3578870570777,92.59774922694648,0.20349397868191557,93.25563049978902,91.97145460438209,0.008444964497525263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8278197333333334,0.17493130548092933,0.554,-1.072,0.03175639930318398,102.00571165657546,24.712377942531656,171.4185400510125,63.335364195554824,655.5273511289068,0.008980684108330956,0.003948874263055911,0.024018331232112784,-0.009386474274618788,1.195255844985934e-05,0.09341533333333334,0.24137147504394318,0.934,-0.401,0.001680470970620736,-0.4578892,0.12334491959552557,-0.093,-0.727,0.0014248404245933229,-64.12565128798222,45.45404057919472,42.009735629696834,-207.26490048627537,1338.0466863392069,92.52698501998624,0.3963961141732524,93.62253789847671,91.665698438809,0.009225241357497926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8274885333333334,0.18265817036707907,0.58,-1.072,0.03424840744657874,101.62021499602433,24.764667771787042,171.93486095478062,60.925866644636976,652.3367055583864,0.00923572627077831,0.004406349764965638,0.024662501035272896,-0.006533722289195431,1.6444351419309187e-05,0.126526,0.3079998121060033,1.092,-0.384,0.0027010850044586433,-0.4710605333333333,0.1494971502595135,-0.164,-0.737,0.0015080797994445174,-41.3202023384576,39.83720175169521,31.886907767119286,-164.4959527668852,1267.7407990842185,92.52060898474684,1.0553899925175765,94.11174776339364,90.32037131028746,0.012511055694208753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8276842666666666,0.17628623252860356,0.502,-1.064,0.032051646677368095,103.79346704897361,24.42068315605817,170.55800521139898,67.98225232946781,647.5245371052613,0.009311627878442088,0.0042192766073188516,0.030552053521308215,-0.004785261394903696,1.2291891532296267e-05,0.1200744,0.18877063913112477,0.681,-0.145,0.001613110899891345,-0.46870320000000004,0.1253675073923064,-0.15,-0.696,0.0018828416142723636,-57.14673756020447,40.04902232613961,25.813211049572754,-177.65562898823603,1299.3925972040086,93.20559248410575,0.5593495404083352,94.05059653027902,91.97145460438209,0.009195818067166326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8273605333333333,0.17723076223495238,0.528,-1.052,0.032790346302174034,105.08461352232975,24.250855391923267,168.49272159632656,68.32646626531321,675.8667633668837,0.009153898300925455,0.004720419899579357,0.03432504808267459,-0.007177892092355544,1.3685662353929039e-05,0.1136092,0.19413120428040412,0.673,-0.163,0.0019774264440566643,-0.4645582666666667,0.1324080317490681,-0.176,-0.759,0.0026499831651522025,-55.947756085401245,37.525807717698854,26.82549383583051,-162.09178114952303,1356.5725870609417,92.28389663810904,0.4502106154407523,93.13332803355979,91.29879104012132,0.00889022054579971,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
-0.8274391999999999,0.18010526894946743,0.5,-1.056,0.03313525133503406,106.14855585043216,24.643377194077008,170.38589824347628,69.18700110492674,682.8001619401855,0.00925932129042549,0.004120869421702419,0.025490719353621613,-0.008834328729052978,1.1570271839406633e-05,0.09004920000000001,0.17355782162157563,0.664,-0.168,0.0017846125294946951,-0.47390746666666667,0.1268328032131891,-0.129,-0.719,0.0024741691005628254,-57.47282758841763,36.92391093725561,21.764079904541735,-157.9161146562098,1247.6042593801471,92.29104725563458,0.28457607510016925,92.88872310110132,91.48224473946516,0.008524186075455766,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.8271378666666667,0.17470941567676185,0.534,-1.056,0.03222108884245928,102.04692553849402,24.07014615318892,166.2553310133314,65.05643387478186,642.2799414066849,0.009219382762629562,0.004112690172561886,0.036625654522532136,-0.009478498532213091,1.2363342402538116e-05,0.13582053333333333,0.2190163252477972,0.904,-0.2,0.002389075535837351,-0.4482584,0.13685467193135936,-0.074,-0.752,0.0025841909267870704,-61.50766867478265,37.99991719593198,20.8783324665662,-173.22689179835834,1188.3913584791496,92.14082721311406,0.4431060319782509,92.88872310110132,91.17648857389209,0.008588346298862562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.826928,0.18040949166456477,0.552,-1.082,0.03255422688892941,103.09384075056998,25.420445510457416,178.64703270376603,65.74486174647267,676.7434623805817,0.009166155932037017,0.004029329513116021,0.0248465495504615,-0.00644169803160113,1.153767608330126e-05,0.1207856,0.2813501489235552,1.214,-0.391,0.002389416330781857,-0.44082160000000004,0.14930131917291734,0.053,-0.787,0.002108602678471524,-56.48848380706058,41.52529863964991,33.02572590165926,-176.1372048088494,1256.0972745004233,92.49021274514,0.7346014882683215,93.68368913159132,90.93188364143361,0.009504203172537185,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.8276216000000001,0.17891638944892665,0.578,-1.094,0.03389234821354447,105.92949810166014,25.885019009432227,179.33546057545686,65.74486174647267,705.8206452316928,0.009184229496228538,0.0038646816392731292,0.023006064398575464,-0.0069938435771669406,1.0040704139589235e-05,0.08840826666666667,0.2899545550340528,1.216,-0.436,0.0026028066482538656,-0.48102426666666664,0.1367813201590854,-0.16,-0.715,0.0018189052967700133,-52.691309847529126,49.99026365401531,37.960604484665815,-207.26490048627537,1363.8320389738358,92.6239138012218,1.01560330975275,93.98944529716441,90.56497624274593,0.012149856590947292,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8268290666666668,0.18004608330960406,0.586,-1.072,0.03280358004862903,106.05453955075492,25.725795708746993,177.27017696038442,66.60539658608619,693.7664912669727,0.009448290035920135,0.004273268295374439,0.026595010444753237,-0.011503032199287732,1.370618689329073e-05,0.1373868,0.29757260422585946,0.973,-0.464,0.0029457465411228114,-0.4567076,0.15651399586695114,0.016,-0.731,0.0021529138423317415,-49.55657374332473,45.24172207514079,43.52815980908347,-173.47996249492277,1234.9612135955945,92.53101284787407,0.7642747392697845,93.68368913159132,90.56497624274593,0.011783252860931653,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
-0.8277208,0.17754473740636004,0.608,-1.096,0.03349592897499232,104.49247376229275,25.75176587196343,179.16335360753416,66.60539658608619,672.9190999699181,0.009393529467701018,0.0037488297030407996,0.0249385738080558,-0.005889552486035319,1.1996080422215205e-05,0.11781813333333332,0.3197274330704966,1.28,-0.518,0.0026792858239959774,-0.4557636,0.1505132622563208,-0.023,-0.8,0.0018591556692098235,-56.16222506504972,50.92211313988511,39.98517005718133,-194.99097170290008,1312.8463605990712,92.36875824267662,1.1360762339464419,93.86714283093518,90.01461514471438,0.012777282408503165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.8270765333333334,0.1754893197395468,0.528,-1.082,0.031140768653798546,100.75431041901163,25.50611894610267,174.00014456985306,61.44218754840509,663.6772902613731,0.009076205287713841,0.003558772951921224,0.0248465495504615,-0.004325140106932187,1.060850592935957e-05,0.09262359999999999,0.28285530115185514,1.157,-0.512,0.002582589767869103,-0.4515624,0.14387969224172442,-0.036,-0.737,0.0020322115897718858,-63.17294134369574,48.966357545729814,39.8586347088991,-207.26490048627537,1258.4656713948646,92.57439760939445,1.0095503036350595,94.11174776339364,90.4426737765167,0.013203599897675807,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
-0.8273458666666667,0.17550307834788034,0.576,-1.064,0.03218632453498809,102.98479377569413,25.18377733990126,174.34435850569847,62.991150259709414,669.6751210791681,0.009309112548734512,0.004248552658920488,0.03128824758206263,-0.006165625258818224,1.0621943850048288e-05,0.09089413333333334,0.2279760870330824,0.934,-0.306,0.002268089774595051,-0.4566234666666667,0.13710071075423189,-0.082,-0.762,0.0024952031023053006,-65.2831797826882,42.60503751442386,23.788645477057244,-194.86443635461785,1356.3433420379235,92.95348633371859,0.6700801834164247,94.11174776339364,91.665698438809,0.010964051761905357,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.8276293333333333,0.171516228793533,0.568,-1.064,0.03029503615788371,99.84257949334004,24.57742381082528,169.69747037178547,60.925866644636976,621.3083802284258,0.009092352477446388,0.004741915907531789,0.029079665399799386,-0.008374207441081468,1.1838498511964104e-05,0.1077132,0.16972376698357047,0.708,-0.172,0.0016466095330987323,-0.4435306666666667,0.1173441286397501,-0.063,-0.755,0.0019488980020138076,-67.3591187066063,39.77375185941196,21.13140316313064,-203.46884003780877,1198.4807677426866,92.90310587112988,0.45528567104604567,93.9282940640498,92.15490830372593,0.008813424969134625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.8277488,0.18712678295359003,0.602,-1.082,0.03694285284475197,105.14705393029209,25.66681509503435,176.7538560566163,66.43328961816349,685.6905911283127,0.009340646194336825,0.004254107079883813,0.026134889156781724,-0.010306716850561807,1.3457529262080231e-05,0.12309813333333335,0.3384147549529259,1.219,-0.488,0.0034137707471160387,-0.4687852,0.16638305400779252,-0.0,-0.709,0.0023029457645233806,-34.761132896280245,40.50988318557114,50.740674661169976,-172.72075040522947,1167.5451699868515,91.4183376241115,1.523276565107007,93.9282940640498,88.73043924930745,0.015095148974843039,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.8269512,0.18174863305829841,0.51,-1.064,0.0342999333123385,103.52592103043884,24.72582022901856,170.21379127555358,64.19589903516834,676.2505900769921,0.009276376452832967,0.004048894952704122,0.032116465900411346,-0.008742304471458675,1.2012721619387437e-05,0.1108088,0.2138698494627671,0.739,-0.248,0.0017664207369457673,-0.4599109333333333,0.13029165361013045,-0.18,-0.684,0.0016234025504957364,-59.97163077491513,43.198384405945234,30.115412891168212,-196.63593123056893,1479.2359224780448,93.41531675319564,0.6369536381374955,94.23405022962287,92.0326058374967,0.009181193052970896,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
